Gene,UC4,UC5,CD5,CTR1,CD2,UC3,CD1,UC2,CTR2,UC1,CD6,CTR4,CD3,CTR3,CTR5
12-Sep,0.049853045,0,0,0.074037188,0.016502116,0.038523257,0.11901788,0,0.034267343,0,0.075221669,0.070101133,0,0,0
14-Sep,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2-Sep,70.39743999,63.04008996,71.5755291,63.58230846,67.37108583,68.60570228,67.59350014,71.34523644,55.40409003,82.66881812,60.27559698,62.1449063,63.8432008,61.09906026,57.53644674
3-Sep,0.371476846,0.498592229,0.704357506,0.242346669,0.242415695,0.227592527,0.272390961,0.848072755,0.186034128,0.556542837,0.840764345,0.313412524,0.428362861,0.146465507,0.141546814
4-Sep,1.729683908,2.861353639,4.597793652,3.230274692,4.41682714,1.281317017,3.01166984,2.140836161,2.078388826,2.398568741,4.532923198,1.645852682,5.281139028,2.896240437,1.294135883
5-Sep,3.252317696,4.48282199,2.233819519,5.257318327,4.786580708,2.029879296,7.625136991,3.466987011,5.038554584,3.880264178,9.135161984,3.500306195,7.249217648,4.698440302,3.045589692
6-Sep,9.783914172,10.51905237,20.00330219,24.3639357,9.914715791,10.64429713,11.13495993,12.07958237,10.54333095,12.4015134,19.55502311,7.434694635,19.74701544,11.51278878,7.536634478
7-Sep,21.18166013,15.2773363,24.9012164,22.9692016,18.9031203,17.02579556,21.78494698,19.09772099,13.43714188,23.43357426,18.26807481,18.98447086,22.5091922,18.50845788,14.70980277
8-Sep,10.79634633,9.326454221,10.16608865,8.939543725,12.46512226,13.30770527,12.28205973,8.112590002,12.6545734,10.14859378,10.91438026,12.46242842,9.872438566,10.06379675,10.73097405
9-Sep,48.11114423,56.8706825,51.84269926,81.30031394,51.38181265,49.35933769,43.78559113,48.72007235,42.96903765,46.14445875,59.2498727,44.06950474,56.70803987,53.4991504,60.92058199
SERAC1,1.914740588,2.32181608,2.332994678,2.059517515,2.339498063,2.63279901,3.271546918,3.067583835,2.680646467,2.93038832,2.945739835,2.098506149,3.007213247,2.510092621,2.204998504
SERBP1,30.00739094,25.55676035,31.89421175,30.15036406,26.28519151,33.31402849,31.55263598,32.20496172,31.73245094,32.60091046,22.4603408,33.97839422,27.01718256,28.43142073,28.90053631
SERF1A,0.214083777,0.042434317,0.064578881,0.059613312,0.070864984,0.165430302,0.021295755,0.042872644,0.018394268,0.043010862,0,0.094073462,0.066464312,0.033957535,0.054905621
SERF1B,0.107651146,0.234717136,0.238136982,0.079936824,0.195987912,0.24955784,0.278420549,0.129349996,0.221987566,0.237906182,0.108287587,0.15137425,0.178246963,0.153678661,0.220872524
SERF2,63.1027523,63.89668566,63.21516197,59.34291864,56.05952432,71.07328864,47.1466363,62.3362401,60.15340839,48.78128645,56.30275824,62.99272608,56.47762964,50.57609331,58.44815961
SERGEF,8.635464228,11.98166527,8.746177169,13.11607076,10.00464474,7.825534666,7.496758435,11.88533179,11.2509139,10.44107891,15.55676346,9.603855187,12.25117782,7.42149954,9.100483961
SERHL2,0.53121189,0.330922184,0.610443172,0.591680526,0.828956278,0.351845745,0.603905541,0.4863134,0.521625105,0.670836691,1.068704901,0.586902261,1.036638124,0.770374896,0.856358225
SERINC1,77.64547921,77.63940651,90.01253377,83.83258285,85.59511353,61.81419877,86.75700961,84.31564881,69.11744417,91.06690933,76.43094801,80.57700487,104.7033348,87.37902678,67.68055169
SERINC2,16.5925936,26.33848645,10.58858317,16.6036373,21.47654804,48.42265908,26.51875319,17.71724398,49.26380935,10.2442686,16.22028444,50.28020042,10.32416052,20.24187716,39.0188211
SERINC3,36.57104662,46.69299403,44.42305666,40.35329152,43.01786059,42.389662,44.87834395,44.57435155,43.57990341,43.33415131,39.47158964,36.28556664,47.09129611,36.26454154,33.55240696
SERINC4,0.064661464,0.07690069,0.175547563,0.180054936,0.096317674,0.187373474,0.13507473,0.01942376,0.250009666,0.077945522,0.024391405,0.051144791,0.180672809,0.092308235,0.016583591
SERINC5,23.31575342,18.43856311,15.77153609,16.13911352,21.39954531,35.34039047,29.57969979,16.59564762,53.10828236,25.87349417,15.38067679,48.69763501,15.42535139,16.32239845,16.81108527
SERP1,54.44084531,53.59095651,63.84943057,45.91732934,50.80362564,69.81120944,46.20220081,93.97676822,47.1001816,57.80746579,54.09343903,48.4764582,47.74501118,41.41007935,53.01311953
SERP2,0.815055971,1.3193673,0.764908903,1.765234717,1.663741481,1.075948175,1.459382782,1.060955821,1.050454976,0.955209452,1.94720226,1.957913019,1.462019011,1.292825275,1.114857117
SERPINA1,65.37388145,140.5757437,190.5832309,153.0652659,210.9715893,84.98937447,38.14835776,77.67569259,39.30230378,80.21197904,87.59967514,21.28666256,124.1304859,316.6308798,111.0829422
SERPINA10,0.036400074,0,0.01756827,0,0.101211413,0.033753189,0.01738012,0.026242262,0.045036383,0.008775622,0,0.061420996,0.036162379,0.09699826,0.014936722
SERPINA11,0.078354117,0,0.063028549,0.058182188,0.077809211,0.030273534,0,0.062765114,0,0,0,0.082633553,0,0.248567426,0
SERPINA12,0,0,0,0.014250367,0,0,0.488705327,0,0,0,0,0,0,0,0
SERPINA3,40.23178355,115.9851035,60.79668457,21.96075697,36.34326325,7.797034474,7.229774821,46.79275416,6.111871511,31.93780995,39.23817737,16.8792285,7.297363395,13.29441773,100.1806924
SERPINA4,0.040795623,0.388139871,0.713753614,0.045439449,2.167387382,0,0,0.049018648,0,0.02458834,1.015661025,0,0,0,0.041851074
SERPINA5,1.280052125,0.729890217,0.613577668,3.066365606,0.31343428,0.365847308,0.648868983,0.568874307,0.687018431,0.803219098,0.740822396,0.795184415,0.65326711,0.233634235,1.043339931
SERPINA6,0.823978612,0.228653276,0,0.122369775,0.190924612,0.604882262,0.393429079,0.132008664,1.727446141,0.49662843,0.165770006,1.506234661,0.170541246,0,0.028176544
SERPINA7,0,0,0.122745296,0.26438352,0.134693313,0,0,0,0,0,0,0.053641723,0.147383763,0.403395005,0
SERPINA9,0.012647902,0,0.091566476,5.423738151,0.025119887,0.586409574,0.015097639,0,0.430340711,0,0.744276627,0,0.486905785,0.060185539,0
SERPINB1,54.86894218,53.55316598,51.2035621,40.02205196,51.79725445,77.89153855,46.04878609,67.92465266,41.26352232,52.30917416,30.05812868,52.34056157,35.51316453,47.99934654,128.4777663
SERPINB10,0.017312718,0,0.167117522,0.0385669,0.017192318,0.040134496,0.041331938,0,0,0,0,0,0.021499581,0.065906598,0
SERPINB11,0,0,0.024321641,0,0.040033662,0,0.024061165,0,0,0,0,0,0,0,0
SERPINB12,0,0,0,0,0,0,5.723987671,0,0,0,0,0,0,0,0
SERPINB13,0,0.023972362,0,0,0,0,5.762649058,0,0,0,0,0,0,0,0.010339253
SERPINB2,1.537850884,1.420116391,0.218304181,0,0.538996256,0.083883754,4.68646697,0.804349481,0.018654143,0.283520384,0.02729899,0.038161014,0.449355478,0.947025431,2.598462044
SERPINB3,0.069182672,15.63275922,0.083476472,0,0.045801032,0.106919922,52.93536225,1.219204387,0,1.417724649,0,0,0,0,0
SERPINB4,0.068718619,2.751434916,0,0,0,0.079652055,39.42838175,0.247709942,0,0.248508536,0,0,0.085337353,0,0
SERPINB5,7.871882359,16.20326238,13.53506081,5.631721969,13.27410191,7.492481697,16.20907457,19.77208898,0.639939776,13.97814869,5.664716883,0.239475517,3.722246975,5.100140787,25.84173177
SERPINB6,14.67101453,17.57709946,14.48080429,16.42640675,19.47817041,16.51662416,14.6916777,13.39190451,12.59119751,13.65835518,19.48639852,15.7956175,13.83280888,18.75852667,26.96916864
SERPINB7,0.239945145,31.00258086,0.392920134,0,0.221256723,0.854230258,3.723452731,1.585705078,0,1.280917784,0.077581195,0,0,0.032622525,0.105494112
SERPINB8,4.785207445,4.519291144,5.122900597,3.361678217,3.540653137,4.975586218,5.413371932,4.706898509,2.757118614,4.561843098,2.524726844,2.721183925,2.388631738,3.073286516,9.368827251
SERPINB9,21.36254715,14.99235832,30.18392746,26.10788703,16.76847145,18.51398933,16.19145039,17.80444144,11.06832173,14.68880125,15.38712903,5.495411129,19.79098187,17.50195994,22.75106034
SERPINC1,0.023178282,0.027565505,0,0.051633401,0,0.02686605,0.055335236,0.027850244,0.095591931,0.027940031,0,0.024444202,0.028783658,0.022058953,0.047555887
SERPIND1,0.018450789,0,0,0.123306419,0.073289901,0.085545566,0,0.066509543,0.019023698,0.022241321,0,0.058375527,0,0.070239044,0
SERPINE1,177.5208796,52.76912114,48.51588005,3.348175155,27.42713705,10.61658688,41.35654943,86.46964767,4.529798951,67.02019868,7.01669617,8.386062265,9.029298264,30.42995934,57.23421023
SERPINE2,47.37434699,15.90267502,16.98754741,21.01930806,19.52011727,7.485491236,7.633801364,35.38125776,9.509857691,17.38778398,19.91528304,16.57106915,20.74215755,14.34095849,22.77671685
SERPINE3,0,0,0.015303589,0.010595155,0.003148732,0,0.007569847,0.003809907,0.006538476,0.019110947,0.047842937,0.003343961,0,0.003017659,0.00975845
SERPINF1,127.4688573,125.6196305,106.8540961,75.19120219,72.80398619,44.03171022,79.97809898,141.5330573,58.37665304,76.84129372,65.11798183,61.65953403,138.4642595,93.65916538,73.08944115
SERPINF2,1.70948269,2.896146277,1.984841199,5.406856278,1.489398744,1.551527575,2.175343335,2.364103215,1.895586863,2.274523031,1.192356707,1.292608608,2.182981645,3.622217266,5.972540247
SERPING1,98.59393716,153.6787875,237.1059172,84.38256866,97.82618955,63.09270215,103.8269854,135.1533728,58.38097618,114.1409578,97.19163144,66.68940289,162.3434326,112.1428676,132.3721822
SERPINH1,154.3300016,73.72450146,79.03892026,24.56616052,52.34616757,50.83962706,49.70617143,86.3409133,40.70528738,89.04751491,58.59306501,50.27292548,62.06438368,65.36421609,95.225962
SERPINI1,1.977880083,3.552887288,4.052127299,1.904698783,1.514013112,2.340331424,2.951212597,3.119227348,1.402014988,2.682242961,2.828924737,1.390603466,4.119261322,2.47060275,1.564060272
SERPINI2,0,0,0.055902653,0.077406319,0,0,0.055303956,0,0.095537894,0.055848473,0.069906401,0,0.057534774,0.154325384,0.023764502
SERTAD1,24.24744541,24.1859053,10.4226206,9.696966905,18.10132819,17.02875007,12.9902337,18.71499429,19.39016873,15.20883697,16.06098124,20.04854583,16.80831879,19.35447055,37.67846978
SERTAD2,7.002117207,9.331151688,9.304771827,14.03170991,7.044514561,7.308110726,11.31477998,11.30128912,8.165328364,7.519166397,9.135038052,6.655768317,10.88265405,8.415808285,9.015165384
SERTAD3,14.44191588,19.23047678,13.07574994,12.6643481,15.08291656,14.14342967,14.3107694,14.71281572,18.18953717,10.80018183,14.87063092,15.77062009,16.98083007,15.42955447,17.37599511
SERTAD4,0.9308337,0.803484727,1.766248379,1.09532045,2.146901371,2.036051855,3.127277107,0.901982629,2.941128545,1.094917552,2.944930417,1.599176473,2.889860312,1.864638176,0.477457966
SERTM1,0.089446343,0.121573589,0.030836231,0,0.076135112,0,0.19828891,0.030707347,0.052699262,0.169434899,0,0.134759427,0.095209556,0.036482908,0.039325916
SERTM2,0.89182161,1.283358719,0.408910573,0.129134068,0.557940303,0.072360006,0.81970813,1.703816723,0.202292913,1.687808923,0.417148765,0.827666301,0.387624108,0.432864349,0.219574688
SESN1,9.119029469,14.85831574,7.408033028,39.68545172,12.03679135,8.973956049,16.78594618,14.75414049,12.98618094,8.353168924,13.38477519,21.72174628,14.18347066,9.258660839,8.833947973
SESN2,9.513029261,11.12027468,6.278844053,7.943699184,11.24627604,10.89195947,7.071240896,14.83597033,11.53297139,7.210872133,10.46310392,9.897850754,8.784498385,12.49156999,10.80774922
SESN3,5.988341089,8.866448398,20.98981082,22.43083527,18.90892442,11.82060407,12.59989108,9.99664759,15.39928717,8.005066759,19.01806098,6.683546924,23.34177509,14.9182501,5.184049792
SESTD1,4.897505263,5.572252527,5.991641636,5.362180448,6.134787727,3.213734771,5.416562145,4.760535758,4.014666719,6.647883439,6.09235032,4.541836128,7.389538487,6.975269744,5.541010241
SET,43.33191909,40.63006407,51.7549009,48.74622414,39.15834088,46.7243609,38.64493251,49.73532504,39.42044295,43.55996027,32.31531572,44.6480202,40.76531985,39.40563691,42.69154231
SETBP1,2.39699057,2.997773728,3.440834035,3.987884678,2.442929285,2.03634147,3.817903728,2.395020472,3.151465074,3.336654216,4.635723704,2.83861988,3.30791588,2.321620788,2.043573491
SETD1A,5.342219096,6.41937804,5.863626059,7.365312047,6.169963907,4.912599175,6.588840807,6.09907906,6.491891703,5.924814598,8.512706067,5.148404838,6.709947297,5.60163031,5.548723256
SETD1B,8.373474135,10.59670657,11.53622977,12.19922276,13.10723573,10.40489589,13.10785795,9.171006648,14.16223042,11.71970954,16.16753251,9.211486277,13.67788234,11.31856441,9.7546229
SETD2,12.20486071,12.69290663,19.86736823,20.63088612,16.3462463,15.57727404,19.14093454,13.63084663,15.95771941,18.83917676,19.49291524,15.15050822,18.30401524,15.00874269,12.70011068
SETD3,18.34269105,18.19153353,16.58487742,19.60239643,18.98534118,18.36016912,17.35217992,17.35142487,20.45391272,16.06759484,16.63738937,22.05982112,20.63383364,21.42919907,16.93060086
SETD4,1.297123965,1.906199119,1.874158996,2.935567031,2.658251292,2.671828624,3.491207151,1.369962495,2.904799802,2.380265305,3.141475293,2.335130919,2.852274837,2.634088056,1.754467053
SETD5,7.48745003,8.919142292,9.761876072,10.75774568,9.43424104,7.886942654,13.3339635,8.83893428,9.697548198,11.59857526,13.79184419,7.778456123,10.77141627,7.893977682,7.366933546
SETD6,2.154633244,1.632143755,1.838075873,3.011337399,3.243544447,2.306557419,3.997183223,2.061253839,2.929031525,3.110120299,4.410670187,2.822298368,2.726832305,1.893849037,1.886564001
SETD7,18.16396219,18.59100735,14.24476927,16.00688591,16.88052894,12.90025584,16.73092529,17.92455533,11.77172237,22.86086933,18.06635076,11.66150307,20.9369892,16.92170016,15.57415778
SETD9,0.970902815,0.422442755,0.82862237,0.962729447,0.946513867,0.596999172,1.194288204,0.796705281,1.538198734,0.478136997,0.57169338,2.41622563,0.720481331,0.84513643,0.443351123
SETDB1,6.569381868,8.926047808,12.54798432,12.92224316,10.82166005,9.426177542,12.71087018,8.347556256,10.22645362,9.523498863,12.01141254,7.98778316,11.28271151,8.058303839,8.245784146
SETDB2,0.902596593,1.253654341,1.812486254,1.467650362,1.190731117,1.252389837,1.800939529,1.591171314,1.24988755,1.850438596,1.660125309,1.257610941,1.881766369,1.091003194,0.675874659
SETDB2-PHF11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SETMAR,1.633091499,1.678728173,1.840664374,2.481721044,2.256599322,1.680153104,2.304523692,1.483109389,1.820853529,1.411588707,2.511873924,2.643507869,2.334597442,1.542177735,1.389625025
SETSIP,0.434687785,0.140990779,0.858270149,0.836291802,0.19621127,0.549652947,0.283026126,0.474823835,0.285208712,0.476354624,0.35775629,0.33340288,0.343516447,0.526521898,0.891867776
SETX,19.95497812,17.23219275,28.86157469,25.93209234,20.43346073,19.09075634,24.52737388,22.94399598,16.74923289,28.07267792,22.92709657,19.2718669,24.85282946,21.66100434,20.26309835
SEZ6,0.104321044,0.101509445,0.125874767,0.253518683,0.065924444,0.032977905,0.192450342,0.079767327,0.156451316,0.08002449,0.214645494,0.190032312,0.153104282,0.054154449,0.126478188
SEZ6L,0.261847942,0.303996396,0.481444911,0.652750505,0.439569364,0.130075332,0.297680504,0.232225191,0.60423757,0.443401871,1.10061902,0.26957421,0.627118536,0.397537708,0.147102737
SEZ6L2,4.197559332,4.588679709,7.533272965,2.904398825,8.242000038,4.017648836,2.948140007,2.916653922,5.005496156,4.497694526,8.380775775,3.543688418,2.922263515,3.288689781,2.153078621
SF1,28.49490268,29.4743871,35.46789151,37.48638244,29.45961743,29.18660996,38.25489079,29.73114734,33.34973137,30.50488418,38.20340261,28.66271666,29.06798174,24.90247113,31.32933288
SF3A1,26.68468807,29.37604877,34.78422225,40.52307355,31.57105328,31.98320919,30.40746006,28.57847689,35.24392527,26.85528618,35.57486207,28.42782217,33.385417,28.94494936,27.68568163
SF3A2,19.74452507,25.96289649,24.57311241,35.02133978,26.04429907,24.95865769,26.41482835,22.59036267,28.29579091,21.04653097,29.49209147,22.34205948,25.44475394,18.08192441,23.69493668
SF3A3,17.75479095,16.67098548,19.59177048,22.27972221,19.33757356,18.93660352,18.13425788,17.53136866,18.14369586,15.96545299,18.75274637,17.57686704,18.77684148,15.39841332,18.77231238
SF3B1,45.06028711,51.16259168,60.50520106,64.90663827,54.18316328,51.74560963,77.26130291,51.94192742,51.9726338,60.83622369,60.39945255,47.96877086,60.48199195,47.63347623,48.04305898
SF3B2,45.17057964,47.06862335,57.25404304,52.33121884,44.81426073,49.97753611,41.19182515,50.37918628,48.5295196,40.67566459,52.58088252,44.32242221,46.38787899,41.4124755,47.16722325
SF3B3,17.91786138,19.50936692,19.10178425,23.88323137,17.51693469,19.66915448,17.46796776,19.70075845,19.62614457,17.90422472,20.87791359,18.36737305,20.95789095,19.46400324,22.30856427
SF3B4,15.89409127,16.40829413,21.16274464,16.78725436,15.80397601,16.34944025,19.2180136,16.30601753,16.64201319,14.4005134,17.28075371,17.28260242,13.83949487,13.05225932,20.90368748
SF3B5,83.57088476,83.5848942,70.8478523,78.03439224,72.00170877,106.212539,52.96505608,95.67242851,82.09543983,55.3632659,73.99730133,97.81076938,67.04709926,66.8348567,94.63143946
SF3B6,58.57209037,46.58663272,59.00158906,63.16740508,54.73398618,60.3134797,39.71677606,49.75014462,48.77296214,37.28874342,42.90562059,71.6365385,50.36147149,53.11315251,54.19866065
SFI1,3.613287179,4.816965663,5.169643384,9.413896807,5.44036194,4.441457853,8.663531589,4.801082963,6.332514865,5.27752118,11.8341979,4.872342453,7.25885382,4.122096204,4.419301255
SFMBT1,3.745938596,3.54165509,4.118346438,5.773802228,3.728361398,5.67715289,5.062243695,3.608997306,4.526489418,3.79034953,4.274501701,5.214878368,3.72995456,3.885811481,3.466445372
SFMBT2,7.012102597,10.20512083,8.908292101,7.312559415,6.538456028,9.637593736,8.114893128,12.58399391,5.876996352,8.974156395,12.23015332,6.056445104,10.07163578,6.067205018,6.115709089
SFN,42.65562491,58.07684325,10.00155642,11.92966254,19.45306903,55.05586255,86.8265191,64.57053795,81.84653548,40.56621545,17.89386744,76.15420625,7.710531498,19.94329899,162.1064888
SFPQ,23.04564835,18.61505381,28.32665121,29.42415859,21.32511633,22.63989319,37.78358709,25.85802712,24.32798615,28.83481143,26.8105467,23.39611201,22.41277231,18.92029895,22.56105271
SFR1,2.535169428,2.584311755,3.10265902,2.541376362,2.769292737,2.4137893,1.858950948,3.611892384,2.072439822,2.270167632,1.994587487,2.253489662,2.608565141,2.5678454,2.675065906
SFRP1,5.62351722,15.76522254,14.02461415,21.96875788,14.43018585,1.084601725,16.54636289,11.50789297,16.8930865,7.508669064,21.19210135,12.915863,26.40740526,22.25466399,15.59420015
SFRP2,75.57471101,109.8637462,210.1326383,53.28182949,55.88808839,12.67440312,73.93988802,171.743471,45.6912137,138.9100832,59.09792333,29.81779863,174.2518124,162.2135158,36.35669041
SFRP4,3.734150641,22.0572978,5.187330141,1.427331924,10.53616252,1.421461541,9.194431396,18.60958186,1.321251484,10.28155556,3.118638808,3.5748042,5.064994732,7.225664509,0.113085148
SFRP5,2.894441846,7.221078966,2.363319555,7.320481003,10.1573458,0.050450532,1.870407389,1.098272826,1.772638898,2.124926148,8.04508336,4.842729952,4.107915666,9.568829451,4.554454791
SFSWAP,4.039386858,4.81775321,6.49628599,7.132872085,5.386761052,4.702223571,9.927161718,5.194805099,6.172526856,6.944079577,8.90187978,4.504481082,6.498829815,4.622004244,4.976238293
SFT2D1,26.67019426,28.77818545,22.82465991,26.15972739,28.6421822,37.73014949,23.02734884,33.84634575,30.39491367,26.23420768,23.39902725,34.21044211,24.65396634,23.49282541,33.23956515
SFT2D2,33.41528467,37.91828404,46.32664641,42.39126328,41.64501677,42.17216519,39.48737969,39.63297973,41.95547718,42.24219318,45.65182016,41.04638341,43.81491508,42.37174426,46.55765746
SFT2D3,3.455023516,3.450169581,3.729110689,6.771084044,4.719428972,5.914162731,4.367841887,4.221506525,6.312944171,2.829268552,4.905223515,5.119664532,5.883703331,4.300985781,3.723874615
SFTA2,0.180525123,0.644085628,0.762381671,0,0.08963484,0,0.107745262,0.43382583,0,0,0.544777199,0,0,0,0.370391223
SFTA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SFTPA1,0.017196476,0,0,0,0,0.019932512,0,0,0.053191314,0,0.025947214,0,0,0,0
SFTPA2,0.721516689,0.42028728,0.390876655,0.049202939,0.584897123,1.006989348,0.456997869,0.513092964,0.713556153,0.479247328,0.111089134,0.357168168,0.018285845,0.08408242,0.362538876
